Probe,Female CBZ C1,Female CBZ C2,Female CBZ C3,Female CBZ L1,Female CBZ L2,Female CBZ  L3,Female CBZ H1,Female CBZ H2,Female CBZ H3
A_15_P519587,0,0,0,1,1,1,1,1,1
A_15_P519597,0,0,0,1,1,1,1,1,1
A_15_P519602,0,0,0,1,1,1,1,1,1
A_15_P519607,0,0,0,1,1,1,1,1,1
A_15_P519637,0,0,0,1,1,1,1,1,1
A_15_P519652,0,0,0,1,1,1,1,1,1
A_15_P519692,0,0,0,1,1,1,1,1,1
A_15_P519697,0,0,0,1,1,1,1,1,1
A_15_P519707,0,0,0,1,1,1,1,1,1
A_15_P519727,0,0,0,1,1,1,1,1,1
A_15_P519737,0,0,0,1,1,1,1,1,1
A_15_P519772,0,0,0,1,1,1,1,1,1
A_15_P519782,0,0,0,1,1,1,1,1,1
A_15_P519787,0,0,0,1,1,1,1,1,1
A_15_P519792,0,0,0,1,1,1,1,1,1
A_15_P519802,0,0,0,1,1,1,1,1,1
A_15_P519812,0,0,0,1,1,1,1,1,1
A_15_P519862,0,0,0,1,1,1,1,1,1
A_15_P519867,0,0,0,1,1,1,1,1,1
A_15_P519872,0,0,0,1,1,1,1,1,1
A_15_P519882,0,0,0,1,1,1,1,1,1
A_15_P519897,0,0,0,1,1,1,1,1,1
A_15_P519907,0,0,0,1,1,1,1,1,1
A_15_P519912,0,0,0,1,1,1,1,1,1
A_15_P519927,0,0,0,1,1,1,1,1,1
A_15_P519962,0,0,0,1,1,1,1,1,1
A_15_P519972,0,0,0,1,1,1,1,1,1
A_15_P519987,0,0,0,1,1,1,1,1,1
A_15_P519992,0,0,0,1,1,1,1,1,1
A_15_P520002,0,0,0,1,1,1,1,1,1
A_15_P520017,0,0,0,1,1,1,1,1,1
A_15_P520027,0,0,0,1,1,1,1,1,1
A_15_P520032,0,0,0,1,1,1,1,1,1
A_15_P520062,0,0,0,1,1,1,1,1,1
A_15_P520092,0,0,0,1,1,1,1,1,1
A_15_P520112,0,0,0,1,1,1,1,1,1
A_15_P520122,0,0,0,1,1,1,1,1,1
A_15_P520137,0,0,0,1,1,1,1,1,1
A_15_P520182,0,0,0,1,1,1,1,1,1
A_15_P520192,0,0,0,1,1,1,1,1,1
A_15_P520202,0,0,0,1,1,1,1,1,1
A_15_P520217,0,0,0,1,1,1,1,1,1
A_15_P520227,0,0,0,1,1,1,1,1,1
A_15_P520267,0,0,0,1,1,1,1,1,1
A_15_P520317,0,0,0,1,1,1,1,1,1
A_15_P520342,0,0,0,1,1,1,1,1,1
A_15_P520352,0,0,0,1,1,1,1,1,1
A_15_P520362,0,0,0,1,1,1,1,1,1
A_15_P520372,0,0,0,1,1,1,1,1,1
A_15_P520422,0,0,0,1,1,1,1,1,1
A_15_P520442,0,0,0,1,1,1,1,1,1
A_15_P520447,0,0,0,1,1,1,1,1,1
A_15_P520487,0,0,0,1,1,1,1,1,1
A_15_P520512,0,0,0,1,1,1,1,1,1
A_15_P520547,0,0,0,1,1,1,1,1,1
A_15_P520582,0,0,0,1,1,1,1,1,1
A_15_P520597,0,0,0,1,1,1,1,1,1
A_15_P520602,0,0,0,1,1,1,1,1,1
A_15_P520607,0,0,0,1,1,1,1,1,1
A_15_P520617,0,0,0,1,1,1,1,1,1
A_15_P520637,0,0,0,1,1,1,1,1,1
A_15_P520672,0,0,0,1,1,1,1,1,1
A_15_P520707,0,0,0,1,1,1,1,1,1
A_15_P520727,0,0,0,1,1,1,1,1,1
A_15_P520737,0,0,0,1,1,1,1,1,1
A_15_P520762,0,0,0,1,1,1,1,1,1
A_15_P520772,0,0,0,1,1,1,1,1,1
A_15_P520787,0,0,0,1,1,1,1,1,1
A_15_P520792,0,0,0,1,1,1,1,1,1
A_15_P520827,0,0,0,1,1,1,1,1,1
A_15_P520862,0,0,0,1,1,1,1,1,1
A_15_P520867,0,0,0,1,1,1,1,1,1
A_15_P520912,0,0,0,1,1,1,1,1,1
A_15_P520942,0,0,0,1,1,1,1,1,1
A_15_P520947,0,0,0,1,1,1,1,1,1
A_15_P520977,0,0,0,1,1,1,1,1,1
A_15_P520982,0,0,0,1,1,1,1,1,1
A_15_P520987,0,0,0,1,1,1,1,1,1
A_15_P521007,0,0,0,1,1,1,1,1,1
A_15_P521022,0,0,0,1,1,1,1,1,1
A_15_P521042,0,0,0,1,1,1,1,1,1
A_15_P521047,0,0,0,1,1,1,1,1,1
A_15_P521052,0,0,0,1,1,1,1,1,1
A_15_P521062,0,0,0,1,1,1,1,1,1
A_15_P521067,0,0,0,1,1,1,1,1,1
A_15_P521072,0,0,0,1,1,1,1,1,1
A_15_P521087,0,0,0,1,1,1,1,1,1
A_15_P521112,0,0,0,1,1,1,1,1,1
A_15_P521122,0,0,0,1,1,1,1,1,1
A_15_P521127,0,0,0,1,1,1,1,1,1
A_15_P521147,0,0,0,1,1,1,1,1,1
A_15_P521152,0,0,0,1,1,1,1,1,1
A_15_P521187,0,0,0,1,1,1,1,1,1
A_15_P521197,0,0,0,1,1,1,1,1,1
A_15_P521232,0,0,0,1,1,1,1,1,1
A_15_P521277,0,0,0,1,1,1,1,1,1
A_15_P521422,0,0,0,1,1,1,1,1,1
A_15_P521427,0,0,0,1,1,1,1,1,1
A_15_P521447,0,0,0,1,1,1,1,1,1
A_15_P521467,0,0,0,1,1,1,1,1,1
A_15_P521517,0,0,0,1,1,1,1,1,1
A_15_P521537,0,0,0,1,1,1,1,1,1
A_15_P521542,0,0,0,1,1,1,1,1,1
A_15_P521587,0,0,0,1,1,1,1,1,1
A_15_P521597,0,0,0,1,1,1,1,1,1
A_15_P521602,0,0,0,1,1,1,1,1,1
A_15_P521622,0,0,0,1,1,1,1,1,1
A_15_P521627,0,0,0,1,1,1,1,1,1
A_15_P521632,0,0,0,1,1,1,1,1,1
A_15_P521642,0,0,0,1,1,1,1,1,1
A_15_P521647,0,0,0,1,1,1,1,1,1
A_15_P521657,0,0,0,1,1,1,1,1,1
A_15_P521687,0,0,0,1,1,1,1,1,1
A_15_P521697,0,0,0,1,1,1,1,1,1
A_15_P521757,0,0,0,1,1,1,1,1,1
A_15_P521782,0,0,0,1,1,1,1,1,1
A_15_P521787,0,0,0,1,1,1,1,1,1
A_15_P521792,0,0,0,1,1,1,1,1,1
A_15_P521847,0,0,0,1,1,1,1,1,1
A_15_P521857,0,0,0,1,1,1,1,1,1
A_15_P521862,0,0,0,1,1,1,1,1,1
A_15_P521892,0,0,0,1,1,1,1,1,1
A_15_P521917,0,0,0,1,1,1,1,1,1
A_15_P521922,0,0,0,1,1,1,1,1,1
A_15_P521947,0,0,0,1,1,1,1,1,1
A_15_P522027,0,0,0,1,1,1,1,1,1
A_15_P522047,0,0,0,1,1,1,1,1,1
A_15_P522057,0,0,0,1,1,1,1,1,1
A_15_P522067,0,0,0,1,1,1,1,1,1
A_15_P522167,0,0,0,1,1,1,1,1,1
A_15_P522172,0,0,0,1,1,1,1,1,1
A_15_P522192,0,0,0,1,1,1,1,1,1
A_15_P522207,0,0,0,1,1,1,1,1,1
A_15_P522233,0,0,0,1,1,1,1,1,1
A_15_P522237,0,0,0,1,1,1,1,1,1
A_15_P522242,0,0,0,1,1,1,1,1,1
A_15_P522247,0,0,0,1,1,1,1,1,1
A_15_P522252,0,0,0,1,1,1,1,1,1
A_15_P522272,0,0,0,1,1,1,1,1,1
A_15_P522277,0,0,0,1,1,1,1,1,1
A_15_P522287,0,0,0,1,1,1,1,1,1
A_15_P522302,0,0,0,1,1,1,1,1,1
A_15_P522307,0,0,0,1,1,1,1,1,1
A_15_P522317,0,0,0,1,1,1,1,1,1
A_15_P522327,0,0,0,1,1,1,1,1,1
A_15_P522357,0,0,0,1,1,1,1,1,1
A_15_P522362,0,0,0,1,1,1,1,1,1
A_15_P522367,0,0,0,1,1,1,1,1,1
A_15_P522382,0,0,0,1,1,1,1,1,1
A_15_P522402,0,0,0,1,1,1,1,1,1
A_15_P522432,0,0,0,1,1,1,1,1,1
A_15_P522437,0,0,0,1,1,1,1,1,1
A_15_P522457,0,0,0,1,1,1,1,1,1
A_15_P522467,0,0,0,1,1,1,1,1,1
A_15_P522477,0,0,0,1,1,1,1,1,1
A_15_P522492,0,0,0,1,1,1,1,1,1
A_15_P522512,0,0,0,1,1,1,1,1,1
A_15_P522562,0,0,0,1,1,1,1,1,1
A_15_P522587,0,0,0,1,1,1,1,1,1
A_15_P522597,0,0,0,1,1,1,1,1,1
A_15_P522607,0,0,0,1,1,1,1,1,1
A_15_P522617,0,0,0,1,1,1,1,1,1
A_15_P522652,0,0,0,1,1,1,1,1,1
A_15_P522662,0,0,0,1,1,1,1,1,1
A_15_P522667,0,0,0,1,1,1,1,1,1
A_15_P522672,0,0,0,1,1,1,1,1,1
A_15_P522677,0,0,0,1,1,1,1,1,1
A_15_P522692,0,0,0,1,1,1,1,1,1
A_15_P522712,0,0,0,1,1,1,1,1,1
A_15_P522732,0,0,0,1,1,1,1,1,1
A_15_P522742,0,0,0,1,1,1,1,1,1
A_15_P522762,0,0,0,1,1,1,1,1,1
A_15_P522772,0,0,0,1,1,1,1,1,1
A_15_P522807,0,0,0,1,1,1,1,1,1
A_15_P522812,0,0,0,1,1,1,1,1,1
A_15_P522817,0,0,0,1,1,1,1,1,1
A_15_P522837,0,0,0,1,1,1,1,1,1
A_15_P522847,0,0,0,1,1,1,1,1,1
A_15_P522877,0,0,0,1,1,1,1,1,1
A_15_P522882,0,0,0,1,1,1,1,1,1
A_15_P522901,0,0,0,1,1,1,1,1,1
A_15_P522902,0,0,0,1,1,1,1,1,1
A_15_P522922,0,0,0,1,1,1,1,1,1
A_15_P522932,0,0,0,1,1,1,1,1,1
A_15_P522977,0,0,0,1,1,1,1,1,1
A_15_P522982,0,0,0,1,1,1,1,1,1
A_15_P522987,0,0,0,1,1,1,1,1,1
A_15_P523012,0,0,0,1,1,1,1,1,1
A_15_P523022,0,0,0,1,1,1,1,1,1
A_15_P523047,0,0,0,1,1,1,1,1,1
A_15_P523062,0,0,0,1,1,1,1,1,1
A_15_P523072,0,0,0,1,1,1,1,1,1
A_15_P523087,0,0,0,1,1,1,1,1,1
A_15_P523122,0,0,0,1,1,1,1,1,1
A_15_P523132,0,0,0,1,1,1,1,1,1
A_15_P523167,0,0,0,1,1,1,1,1,1
A_15_P523252,0,0,0,1,1,1,1,1,1
A_15_P523262,0,0,0,1,1,1,1,1,1
A_15_P523267,0,0,0,1,1,1,1,1,1
A_15_P523282,0,0,0,1,1,1,1,1,1
A_15_P523287,0,0,0,1,1,1,1,1,1
A_15_P523292,0,0,0,1,1,1,1,1,1
A_15_P523322,0,0,0,1,1,1,1,1,1
A_15_P523337,0,0,0,1,1,1,1,1,1
A_15_P523357,0,0,0,1,1,1,1,1,1
A_15_P523377,0,0,0,1,1,1,1,1,1
A_15_P523382,0,0,0,1,1,1,1,1,1
A_15_P523432,0,0,0,1,1,1,1,1,1
A_15_P523437,0,0,0,1,1,1,1,1,1
A_15_P523447,0,0,0,1,1,1,1,1,1
A_15_P523457,0,0,0,1,1,1,1,1,1
A_15_P523462,0,0,0,1,1,1,1,1,1
A_15_P523477,0,0,0,1,1,1,1,1,1
A_15_P523502,0,0,0,1,1,1,1,1,1
A_15_P523512,0,0,0,1,1,1,1,1,1
A_15_P523527,0,0,0,1,1,1,1,1,1
A_15_P523562,0,0,0,1,1,1,1,1,1
A_15_P523587,0,0,0,1,1,1,1,1,1
A_15_P523592,0,0,0,1,1,1,1,1,1
A_15_P523597,0,0,0,1,1,1,1,1,1
A_15_P523602,0,0,0,1,1,1,1,1,1
A_15_P523617,0,0,0,1,1,1,1,1,1
A_15_P523677,0,0,0,1,1,1,1,1,1
A_15_P523682,0,0,0,1,1,1,1,1,1
A_15_P523692,0,0,0,1,1,1,1,1,1
A_15_P523697,0,0,0,1,1,1,1,1,1
A_15_P523707,0,0,0,1,1,1,1,1,1
A_15_P523712,0,0,0,1,1,1,1,1,1
A_15_P523737,0,0,0,1,1,1,1,1,1
A_15_P523747,0,0,0,1,1,1,1,1,1
A_15_P523762,0,0,0,1,1,1,1,1,1
A_15_P523772,0,0,0,1,1,1,1,1,1
A_15_P523777,0,0,0,1,1,1,1,1,1
A_15_P523807,0,0,0,1,1,1,1,1,1
A_15_P523827,0,0,0,1,1,1,1,1,1
A_15_P523837,0,0,0,1,1,1,1,1,1
A_15_P523877,0,0,0,1,1,1,1,1,1
A_15_P523897,0,0,0,1,1,1,1,1,1
A_15_P523922,0,0,0,1,1,1,1,1,1
A_15_P523927,0,0,0,1,1,1,1,1,1
A_15_P523962,0,0,0,1,1,1,1,1,1
A_15_P524012,0,0,0,1,1,1,1,1,1
A_15_P524032,0,0,0,1,1,1,1,1,1
A_15_P524037,0,0,0,1,1,1,1,1,1
A_15_P524057,0,0,0,1,1,1,1,1,1
A_15_P524112,0,0,0,1,1,1,1,1,1
A_15_P524122,0,0,0,1,1,1,1,1,1
A_15_P524127,0,0,0,1,1,1,1,1,1
A_15_P524132,0,0,0,1,1,1,1,1,1
A_15_P524142,0,0,0,1,1,1,1,1,1
A_15_P524147,0,0,0,1,1,1,1,1,1
A_15_P524152,0,0,0,1,1,1,1,1,1
A_15_P524182,0,0,0,1,1,1,1,1,1
A_15_P524187,0,0,0,1,1,1,1,1,1
A_15_P524192,0,0,0,1,1,1,1,1,1
A_15_P524197,0,0,0,1,1,1,1,1,1
A_15_P524202,0,0,0,1,1,1,1,1,1
A_15_P524207,0,0,0,1,1,1,1,1,1
A_15_P524267,0,0,0,1,1,1,1,1,1
A_15_P524277,0,0,0,1,1,1,1,1,1
A_15_P524282,0,0,0,1,1,1,1,1,1
A_15_P524287,0,0,0,1,1,1,1,1,1
A_15_P524302,0,0,0,1,1,1,1,1,1
A_15_P524332,0,0,0,1,1,1,1,1,1
A_15_P524337,0,0,0,1,1,1,1,1,1
A_15_P524357,0,0,0,1,1,1,1,1,1
A_15_P524362,0,0,0,1,1,1,1,1,1
A_15_P524372,0,0,0,1,1,1,1,1,1
A_15_P524377,0,0,0,1,1,1,1,1,1
A_15_P524392,0,0,0,1,1,1,1,1,1
A_15_P524397,0,0,0,1,1,1,1,1,1
A_15_P524402,0,0,0,1,1,1,1,1,1
A_15_P524407,0,0,0,1,1,1,1,1,1
A_15_P524447,0,0,0,1,1,1,1,1,1
A_15_P524457,0,0,0,1,1,1,1,1,1
A_15_P524482,0,0,0,1,1,1,1,1,1
A_15_P524497,0,0,0,1,1,1,1,1,1
A_15_P524507,0,0,0,1,1,1,1,1,1
A_15_P524532,0,0,0,1,1,1,1,1,1
A_15_P524537,0,0,0,1,1,1,1,1,1
A_15_P524612,0,0,0,1,1,1,1,1,1
A_15_P524632,0,0,0,1,1,1,1,1,1
A_15_P524637,0,0,0,1,1,1,1,1,1
A_15_P524642,0,0,0,1,1,1,1,1,1
A_15_P524667,0,0,0,1,1,1,1,1,1
A_15_P524687,0,0,0,1,1,1,1,1,1
A_15_P524707,0,0,0,1,1,1,1,1,1
A_15_P524747,0,0,0,1,1,1,1,1,1
A_15_P524762,0,0,0,1,1,1,1,1,1
A_15_P524767,0,0,0,1,1,1,1,1,1
A_15_P524792,0,0,0,1,1,1,1,1,1
A_15_P524807,0,0,0,1,1,1,1,1,1
A_15_P524847,0,0,0,1,1,1,1,1,1
A_15_P524872,0,0,0,1,1,1,1,1,1
A_15_P524882,0,0,0,1,1,1,1,1,1
A_15_P524897,0,0,0,1,1,1,1,1,1
A_15_P524907,0,0,0,1,1,1,1,1,1
A_15_P524927,0,0,0,1,1,1,1,1,1
A_15_P524992,0,0,0,1,1,1,1,1,1
A_15_P525012,0,0,0,1,1,1,1,1,1
A_15_P525037,0,0,0,1,1,1,1,1,1
A_15_P525042,0,0,0,1,1,1,1,1,1
A_15_P525047,0,0,0,1,1,1,1,1,1
A_15_P525052,0,0,0,1,1,1,1,1,1
A_15_P525067,0,0,0,1,1,1,1,1,1
A_15_P525077,0,0,0,1,1,1,1,1,1
A_15_P525082,0,0,0,1,1,1,1,1,1
A_15_P525087,0,0,0,1,1,1,1,1,1
A_15_P525132,0,0,0,1,1,1,1,1,1
A_15_P525167,0,0,0,1,1,1,1,1,1
A_15_P525177,0,0,0,1,1,1,1,1,1
A_15_P525207,0,0,0,1,1,1,1,1,1
A_15_P525222,0,0,0,1,1,1,1,1,1
A_15_P525242,0,0,0,1,1,1,1,1,1
A_15_P525247,0,0,0,1,1,1,1,1,1
A_15_P525267,0,0,0,1,1,1,1,1,1
A_15_P525297,0,0,0,1,1,1,1,1,1
A_15_P525302,0,0,0,1,1,1,1,1,1
A_15_P525362,0,0,0,1,1,1,1,1,1
A_15_P525367,0,0,0,1,1,1,1,1,1
A_15_P525372,0,0,0,1,1,1,1,1,1
A_15_P525377,0,0,0,1,1,1,1,1,1
A_15_P525387,0,0,0,1,1,1,1,1,1
A_15_P525392,0,0,0,1,1,1,1,1,1
A_15_P525417,0,0,0,1,1,1,1,1,1
A_15_P525452,0,0,0,1,1,1,1,1,1
A_15_P525492,0,0,0,1,1,1,1,1,1
A_15_P525497,0,0,0,1,1,1,1,1,1
A_15_P525522,0,0,0,1,1,1,1,1,1
A_15_P525532,0,0,0,1,1,1,1,1,1
A_15_P525547,0,0,0,1,1,1,1,1,1
A_15_P525567,0,0,0,1,1,1,1,1,1
A_15_P525577,0,0,0,1,1,1,1,1,1
A_15_P525587,0,0,0,1,1,1,1,1,1
A_15_P525602,0,0,0,1,1,1,1,1,1
A_15_P525617,0,0,0,1,1,1,1,1,1
A_15_P525657,0,0,0,1,1,1,1,1,1
A_15_P525672,0,0,0,1,1,1,1,1,1
A_15_P525727,0,0,0,1,1,1,1,1,1
A_15_P525747,0,0,0,1,1,1,1,1,1
A_15_P525767,0,0,0,1,1,1,1,1,1
A_15_P525782,0,0,0,1,1,1,1,1,1
A_15_P525812,0,0,0,1,1,1,1,1,1
A_15_P525827,0,0,0,1,1,1,1,1,1
A_15_P525842,0,0,0,1,1,1,1,1,1
A_15_P525862,0,0,0,1,1,1,1,1,1
A_15_P525877,0,0,0,1,1,1,1,1,1
A_15_P525892,0,0,0,1,1,1,1,1,1
A_15_P525902,0,0,0,1,1,1,1,1,1
A_15_P525922,0,0,0,1,1,1,1,1,1
A_15_P525947,0,0,0,1,1,1,1,1,1
A_15_P525967,0,0,0,1,1,1,1,1,1
A_15_P525982,0,0,0,1,1,1,1,1,1
A_15_P525987,0,0,0,1,1,1,1,1,1
A_15_P526027,0,0,0,1,1,1,1,1,1
A_15_P526057,0,0,0,1,1,1,1,1,1
A_15_P526087,0,0,0,1,1,1,1,1,1
A_15_P526092,0,0,0,1,1,1,1,1,1
A_15_P526097,0,0,0,1,1,1,1,1,1
A_15_P526102,0,0,0,1,1,1,1,1,1
A_15_P526107,0,0,0,1,1,1,1,1,1
A_15_P526112,0,0,0,1,1,1,1,1,1
A_15_P526162,0,0,0,1,1,1,1,1,1
A_15_P526177,0,0,0,1,1,1,1,1,1
A_15_P526182,0,0,0,1,1,1,1,1,1
A_15_P526187,0,0,0,1,1,1,1,1,1
A_15_P526197,0,0,0,1,1,1,1,1,1
A_15_P526227,0,0,0,1,1,1,1,1,1
A_15_P526237,0,0,0,1,1,1,1,1,1
A_15_P526247,0,0,0,1,1,1,1,1,1
A_15_P526262,0,0,0,1,1,1,1,1,1
A_15_P526277,0,0,0,1,1,1,1,1,1
A_15_P526282,0,0,0,1,1,1,1,1,1
A_15_P526297,0,0,0,1,1,1,1,1,1
A_15_P526332,0,0,0,1,1,1,1,1,1
A_15_P526342,0,0,0,1,1,1,1,1,1
A_15_P526357,0,0,0,1,1,1,1,1,1
A_15_P526387,0,0,0,1,1,1,1,1,1
A_15_P526442,0,0,0,1,1,1,1,1,1
A_15_P526462,0,0,0,1,1,1,1,1,1
A_15_P526482,0,0,0,1,1,1,1,1,1
A_15_P526492,0,0,0,1,1,1,1,1,1
A_15_P526522,0,0,0,1,1,1,1,1,1
A_15_P526572,0,0,0,1,1,1,1,1,1
A_15_P526577,0,0,0,1,1,1,1,1,1
A_15_P526582,0,0,0,1,1,1,1,1,1
A_15_P526607,0,0,0,1,1,1,1,1,1
A_15_P526612,0,0,0,1,1,1,1,1,1
A_15_P526617,0,0,0,1,1,1,1,1,1
A_15_P526642,0,0,0,1,1,1,1,1,1
A_15_P526647,0,0,0,1,1,1,1,1,1
A_15_P526652,0,0,0,1,1,1,1,1,1
A_15_P526657,0,0,0,1,1,1,1,1,1
A_15_P526682,0,0,0,1,1,1,1,1,1
A_15_P526702,0,0,0,1,1,1,1,1,1
A_15_P526707,0,0,0,1,1,1,1,1,1
A_15_P526717,0,0,0,1,1,1,1,1,1
A_15_P526722,0,0,0,1,1,1,1,1,1
A_15_P526757,0,0,0,1,1,1,1,1,1
A_15_P526762,0,0,0,1,1,1,1,1,1
A_15_P526772,0,0,0,1,1,1,1,1,1
A_15_P526782,0,0,0,1,1,1,1,1,1
A_15_P526787,0,0,0,1,1,1,1,1,1
A_15_P526807,0,0,0,1,1,1,1,1,1
A_15_P526812,0,0,0,1,1,1,1,1,1
A_15_P526822,0,0,0,1,1,1,1,1,1
A_15_P526832,0,0,0,1,1,1,1,1,1
A_15_P526847,0,0,0,1,1,1,1,1,1
A_15_P526867,0,0,0,1,1,1,1,1,1
A_15_P526872,0,0,0,1,1,1,1,1,1
A_15_P526877,0,0,0,1,1,1,1,1,1
A_15_P526882,0,0,0,1,1,1,1,1,1
A_15_P526892,0,0,0,1,1,1,1,1,1
A_15_P526897,0,0,0,1,1,1,1,1,1
A_15_P526917,0,0,0,1,1,1,1,1,1
A_15_P526932,0,0,0,1,1,1,1,1,1
A_15_P527017,0,0,0,1,1,1,1,1,1
A_15_P527042,0,0,0,1,1,1,1,1,1
A_15_P527057,0,0,0,1,1,1,1,1,1
A_15_P527062,0,0,0,1,1,1,1,1,1
A_15_P527077,0,0,0,1,1,1,1,1,1
A_15_P527122,0,0,0,1,1,1,1,1,1
A_15_P527152,0,0,0,1,1,1,1,1,1
A_15_P527157,0,0,0,1,1,1,1,1,1
A_15_P527167,0,0,0,1,1,1,1,1,1
A_15_P527177,0,0,0,1,1,1,1,1,1
A_15_P527192,0,0,0,1,1,1,1,1,1
A_15_P527202,0,0,0,1,1,1,1,1,1
A_15_P527217,0,0,0,1,1,1,1,1,1
A_15_P527227,0,0,0,1,1,1,1,1,1
A_15_P527237,0,0,0,1,1,1,1,1,1
A_15_P527267,0,0,0,1,1,1,1,1,1
A_15_P527312,0,0,0,1,1,1,1,1,1
A_15_P527317,0,0,0,1,1,1,1,1,1
A_15_P527332,0,0,0,1,1,1,1,1,1
A_15_P527347,0,0,0,1,1,1,1,1,1
A_15_P527357,0,0,0,1,1,1,1,1,1
A_15_P527362,0,0,0,1,1,1,1,1,1
A_15_P527382,0,0,0,1,1,1,1,1,1
A_15_P527402,0,0,0,1,1,1,1,1,1
A_15_P527407,0,0,0,1,1,1,1,1,1
A_15_P527422,0,0,0,1,1,1,1,1,1
A_15_P527432,0,0,0,1,1,1,1,1,1
A_15_P527442,0,0,0,1,1,1,1,1,1
A_15_P527452,0,0,0,1,1,1,1,1,1
A_15_P527507,0,0,0,1,1,1,1,1,1
A_15_P527537,0,0,0,1,1,1,1,1,1
A_15_P527617,0,0,0,1,1,1,1,1,1
A_15_P527632,0,0,0,1,1,1,1,1,1
A_15_P527657,0,0,0,1,1,1,1,1,1
A_15_P527662,0,0,0,1,1,1,1,1,1
A_15_P527677,0,0,0,1,1,1,1,1,1
A_15_P527697,0,0,0,1,1,1,1,1,1
A_15_P527712,0,0,0,1,1,1,1,1,1
A_15_P527732,0,0,0,1,1,1,1,1,1
A_15_P527742,0,0,0,1,1,1,1,1,1
A_15_P527767,0,0,0,1,1,1,1,1,1
A_15_P527807,0,0,0,1,1,1,1,1,1
A_15_P527882,0,0,0,1,1,1,1,1,1
A_15_P527927,0,0,0,1,1,1,1,1,1
A_15_P527952,0,0,0,1,1,1,1,1,1
A_15_P527962,0,0,0,1,1,1,1,1,1
A_15_P527977,0,0,0,1,1,1,1,1,1
A_15_P528002,0,0,0,1,1,1,1,1,1
A_15_P528017,0,0,0,1,1,1,1,1,1
A_15_P528032,0,0,0,1,1,1,1,1,1
A_15_P528047,0,0,0,1,1,1,1,1,1
A_15_P528057,0,0,0,1,1,1,1,1,1
A_15_P528062,0,0,0,1,1,1,1,1,1
A_15_P528097,0,0,0,1,1,1,1,1,1
A_15_P528117,0,0,0,1,1,1,1,1,1
A_15_P528152,0,0,0,1,1,1,1,1,1
A_15_P528157,0,0,0,1,1,1,1,1,1
A_15_P528177,0,0,0,1,1,1,1,1,1
A_15_P528197,0,0,0,1,1,1,1,1,1
A_15_P528212,0,0,0,1,1,1,1,1,1
A_15_P528222,0,0,0,1,1,1,1,1,1
A_15_P528227,0,0,0,1,1,1,1,1,1
A_15_P528237,0,0,0,1,1,1,1,1,1
A_15_P528252,0,0,0,1,1,1,1,1,1
A_15_P528272,0,0,0,1,1,1,1,1,1
A_15_P528297,0,0,0,1,1,1,1,1,1
A_15_P528357,0,0,0,1,1,1,1,1,1
A_15_P528362,0,0,0,1,1,1,1,1,1
A_15_P528372,0,0,0,1,1,1,1,1,1
A_15_P528382,0,0,0,1,1,1,1,1,1
A_15_P528412,0,0,0,1,1,1,1,1,1
A_15_P528417,0,0,0,1,1,1,1,1,1
A_15_P528447,0,0,0,1,1,1,1,1,1
A_15_P528502,0,0,0,1,1,1,1,1,1
A_15_P528512,0,0,0,1,1,1,1,1,1
A_15_P528517,0,0,0,1,1,1,1,1,1
A_15_P528532,0,0,0,1,1,1,1,1,1
A_15_P528547,0,0,0,1,1,1,1,1,1
A_15_P528552,0,0,0,1,1,1,1,1,1
A_15_P528567,0,0,0,1,1,1,1,1,1
A_15_P528577,0,0,0,1,1,1,1,1,1
A_15_P528587,0,0,0,1,1,1,1,1,1
A_15_P528592,0,0,0,1,1,1,1,1,1
A_15_P528617,0,0,0,1,1,1,1,1,1
A_15_P528652,0,0,0,1,1,1,1,1,1
A_15_P528677,0,0,0,1,1,1,1,1,1
A_15_P528687,0,0,0,1,1,1,1,1,1
A_15_P528712,0,0,0,1,1,1,1,1,1
A_15_P528747,0,0,0,1,1,1,1,1,1
A_15_P528782,0,0,0,1,1,1,1,1,1
A_15_P528817,0,0,0,1,1,1,1,1,1
A_15_P528837,0,0,0,1,1,1,1,1,1
A_15_P528862,0,0,0,1,1,1,1,1,1
A_15_P528902,0,0,0,1,1,1,1,1,1
A_15_P528907,0,0,0,1,1,1,1,1,1
A_15_P528932,0,0,0,1,1,1,1,1,1
A_15_P528937,0,0,0,1,1,1,1,1,1
A_15_P528952,0,0,0,1,1,1,1,1,1
A_15_P528997,0,0,0,1,1,1,1,1,1
A_15_P529027,0,0,0,1,1,1,1,1,1
A_15_P529032,0,0,0,1,1,1,1,1,1
A_15_P529087,0,0,0,1,1,1,1,1,1
A_15_P529102,0,0,0,1,1,1,1,1,1
A_15_P529192,0,0,0,1,1,1,1,1,1
A_15_P529207,0,0,0,1,1,1,1,1,1
A_15_P529227,0,0,0,1,1,1,1,1,1
A_15_P529232,0,0,0,1,1,1,1,1,1
A_15_P529247,0,0,0,1,1,1,1,1,1
A_15_P529257,0,0,0,1,1,1,1,1,1
A_15_P529262,0,0,0,1,1,1,1,1,1
A_15_P529277,0,0,0,1,1,1,1,1,1
A_15_P529302,0,0,0,1,1,1,1,1,1
A_15_P529307,0,0,0,1,1,1,1,1,1
A_15_P529317,0,0,0,1,1,1,1,1,1
A_15_P529322,0,0,0,1,1,1,1,1,1
A_15_P529327,0,0,0,1,1,1,1,1,1
A_15_P529342,0,0,0,1,1,1,1,1,1
A_15_P529377,0,0,0,1,1,1,1,1,1
A_15_P529412,0,0,0,1,1,1,1,1,1
